Year,SMW,Date,Crop_Week,Location,Variety,PDI,Max_Temp,Min_Temp,Max_Humidity,Min_Humidity,No_of_Rainy_Days,Rainfall,Wind_Velocity,Disease,Diesease Severity,Predicted Disease
2024,36,02-09-2024 to 08-09-2024,1,Indore,JS93-05,0,26.67,23.33,95,89,1,3.05,2.75,Bacterial Pustule,,
2024,37,09-09-2024 to 15-09-2024,2,Indore,JS93-05,3.62,28.73,22.22,94.86,66.14,1,3.81,3.36,Bacterial Pustule,,
2024,38,16-09-2024 to 22-09-2024,3,Indore,JS93-05,15.34,31.51,22.94,94.14,57,2,11.18,2.46,Bacterial Pustule,,
2024,39,23-09-2024 to 29-09-2024,4,Indore,JS93-05,31.09,29.52,23.33,96.71,71.29,7,96.52,1.48,Bacterial Pustule,,
2024,40,30-09-2024 to 06-10-2024,5,Indore,JS93-05,40.27,32.62,23.25,92.71,48.29,0,0,1.72,Bacterial Pustule,,
2024,34,19-08-2024 to 25-08-2024,1,Indore,JS93-05,3.47,27.94,23.49,97.29,80.14,5,128.78,1.93,Anthracnose,,
2024,35,26-08-2024 to 01-09-2024,2,Indore,JS93-05,13.74,28.81,22.94,94.43,71.43,4,58.93,2.96,Anthracnose,,
2024,36,02-09-2024 to 08-09-2024,3,Indore,JS93-05,28.45,26.67,23.33,95,89,1,3.05,2.75,Anthracnose,,
2024,37,09-09-2024 to 15-09-2024,4,Indore,JS93-05,42.66,28.73,22.22,94.86,66.14,1,3.81,3.36,Anthracnose,,
2024,38,16-09-2024 to 22-09-2024,5,Indore,JS93-05,55.63,31.51,22.94,94.14,57,2,11.18,2.46,Anthracnose,,
2024,39,23-09-2024 to 29-09-2024,6,Indore,JS93-05,69.37,29.52,23.33,96.71,71.29,7,96.52,1.48,Anthracnose,,
2024,40,30-09-2024 to 06-10-2024,7,Indore,JS93-05,82.58,32.62,23.25,92.71,48.29,0,0,1.72,Anthracnose,,
2021,33,13-08-2021 to 19-08-2021,8,Indore,Punjab1,11.11,33.4,21.2,84.3,73.7,3,83.2,0.9,Anthracnose,,
2021,34,20-08-2021 to 26-08-2021,9,Indore,Punjab1,16.11,33.2,21,91.4,74.9,2,10.6,0.75,Anthracnose,,
2021,35,27-08-2021 to 02-09-2021,10,Indore,Punjab1,22.23,23.5,15.1,63.1,59,3,74.8,0.2,Anthracnose,,
2021,36,03-09-2021 to 09-09-2021,11,Indore,Punjab1,25.23,32,20.7,93.7,82.3,6,213.4,,Anthracnose,,
2021,37,10-09-2021 to 16-09-2021,12,Indore,Punjab1,25.23,31,21,90.9,83,4,63.2,0.73,Anthracnose,,
2021,38,17-09-2021 to 23-09-2021,13,Indore,Punjab1,27.66,31.4,20.7,93.1,77.6,2,12.8,0.94,Anthracnose,,
2021,39,24-09-2021 to 30-09-2021,14,Indore,Punjab1,29.66,31.7,20.6,95.4,90,4,77.2,0.5,Anthracnose,,
2021,40,01-10-2021 to 07-10-2021,15,Indore,Punjab1,29.66,33.2,20.6,92,82,3,114.4,,Anthracnose,,
2021,36,03-09-2021 to 09-09-2021,11,Indore,Punjab1,0,32,20.7,93.7,82.3,6,213.4,,Charcoal Rot,,
2021,37,10-09-2021 to 16-09-2021,12,Indore,Punjab1,0,31,21,90.9,83,4,63.2,0.73,Charcoal Rot,,
2021,38,17-09-2021 to 23-09-2021,13,Indore,Punjab1,22.66,31.4,20.7,93.1,77.6,2,12.8,0.94,Charcoal Rot,,
2021,39,24-09-2021 to 30-09-2021,14,Indore,Punjab1,25.23,31.7,20.6,95.4,90,4,77.2,0.5,Charcoal Rot,,
2021,40,01-10-2021 to 07-10-2021,15,Indore,Punjab1,25.23,33.2,20.6,92,82,3,114.4,,Charcoal Rot,,
2022,35,27-08-2022 to 02-09-2022,8,Indore,Punjab1,0,29.43,22.71,87.14,84.14,2,10.49,1.37,Anthracnose,,
2022,36,03-09-2022 to 09-09-2022,9,Indore,Punjab1,0,30.43,22.86,87.71,84.14,7,2.44,1.53,Anthracnose,,
2022,37,10-09-2022 to 16-09-2022,10,Indore,Punjab1,0,29.86,23.43,90.86,86.29,0,22.7,2.69,Anthracnose,,
2022,38,17-09-2022 to 23-09-2022,11,Indore,Punjab1,12.94,29.79,22.14,91,83,3,2.43,3.33,Anthracnose,,
2022,39,24-09-2022 to 30-09-2022,12,Indore,Punjab1,26,30,21.57,87.71,86.71,2,0.16,1.69,Anthracnose,,
2022,40,01-10-2022 to 07-10-2022,13,Indore,Punjab1,21.6,31.14,22.14,88.29,87.14,3,5.33,2.2,Anthracnose,,
2022,41,08-10-2022 to 16-10-2022,14,Indore,Punjab1,39.17,28.86,20.86,86.43,83.29,6,3.47,1.72,Anthracnose,,
2022,35,27-08-2022 to 02-09-2022,8,Indore,Punjab1,0,29.43,22.71,87.14,84.14,4,10.49,1.37,Rhizoctonia Aerial Blight,,
2022,36,03-09-2022 to 09-09-2022,9,Indore,Punjab1,0,30.43,22.86,87.71,84.14,2,2.44,1.53,Rhizoctonia Aerial Blight,,
2022,37,10-09-2022 to 16-09-2022,10,Indore,Punjab1,0,29.86,23.43,90.86,86.29,4,22.7,2.69,Rhizoctonia Aerial Blight,,
2022,38,17-09-2022 to 23-09-2022,11,Indore,Punjab1,28.66,29.79,22.14,91,83,3,2.43,3.33,Rhizoctonia Aerial Blight,,
2022,39,24-09-2022 to 30-09-2022,12,Indore,Punjab1,33.5,30,21.57,87.71,86.71,6,0.16,1.69,Rhizoctonia Aerial Blight,,
2022,40,01-10-2022 to 07-10-2022,13,Indore,Punjab1,37.55,31.14,22.14,88.29,87.14,4,5.33,2.2,Rhizoctonia Aerial Blight,,
2022,41,08-10-2022 to 16-10-2022,14,Indore,Punjab1,34.89,28.86,20.86,86.43,83.29,2,3.47,1.72,Rhizoctonia Aerial Blight,,
2023,35,27-08-2023 to 02-09-2023,1,Indore,Punjab1,6.98,29.57,22.71,90.23,83.51,4,0,0.56,Rhizoctonia Aerial Blight,,
2023,36,03-09-2023 to 09-09-2023,2,Indore,Punjab1,7.25,30.14,23.86,20.64,20.64,3,20.64,0.25,Rhizoctonia Aerial Blight,,
2023,37,10-09-2023 to 16-09-2023,3,Indore,Punjab1,16.32,26.43,22.71,29.7,29.7,3,29.7,1.21,Rhizoctonia Aerial Blight,,
2023,38,17-09-2023 to 23-09-2023,4,Indore,Punjab1,24.31,27.14,22,91.91,82,4,27.6,0.04,Rhizoctonia Aerial Blight,,
2023,39,24-09-2023 to 30-09-2023,5,Indore,Punjab1,29.47,31.57,22.29,91.59,83.7,1,1.2,0.04,Rhizoctonia Aerial Blight,,
2023,36,03-09-2023 to 09-09-2023,6,Indore,Punjab1,11.54,30.14,23.86,20.64,20.64,3,20.64,0.25,Anthracnose,,
2023,37,10-09-2023 to 16-09-2023,7,Indore,Punjab1,27.22,26.43,22.71,29.7,29.7,3,29.7,1.21,Anthracnose,,
2023,38,17-09-2023 to 23-09-2023,8,Indore,Punjab1,32.96,27.14,22,91.91,82,4,27.6,0.04,Anthracnose,,
2023,39,24-09-2023 to 03-09-2023,9,Indore,Punjab1,38.69,31.57,22.29,91.59,83.7,1,1.2,0.04,Anthracnose,,
2024,34,19-08-2024 to 25-08-2024,1,Indore,Punjab1,0,27.94,23.49,97.29,80.14,5,128.78,1.93,Rhizoctonia Aerial Blight,,
2024,35,26-08-2024 to 01-09-2024,2,Indore,Punjab1,0,28.81,22.94,94.43,71.43,4,58.93,2.96,Rhizoctonia Aerial Blight,,
2024,36,02-09-2024 to 08-09-2024,3,Indore,Punjab1,9.04,26.67,23.33,95,89,1,3.05,2.75,Rhizoctonia Aerial Blight,,
2024,37,09-09-2024 to 15-09-2024,4,Indore,Punjab1,13.26,28.73,22.22,94.86,66.14,1,3.81,3.36,Rhizoctonia Aerial Blight,,
2024,38,16-09-2024 to 22-09-2024,5,Indore,Punjab1,21.43,31.51,22.94,94.14,57,2,11.18,2.46,Rhizoctonia Aerial Blight,,
2024,39,23-09-2024 to 29-09-2024,6,Indore,Punjab1,47.19,29.52,23.33,96.71,71.29,7,96.52,1.48,Rhizoctonia Aerial Blight,,
2024,40,30-09-2024 to 06-10-2024,7,Indore,Punjab1,57.63,32.62,23.25,92.71,48.29,0,0,1.72,Rhizoctonia Aerial Blight,,
2024,36,02-09-2024 to 08-09-2024,1,Indore,Punjab1,0,26.67,23.33,95,89,1,3.05,2.75,Bacterial Pustule,,
2024,37,09-09-2024 to 15-09-2024,2,Indore,Punjab1,0,28.73,22.22,94.86,66.14,1,3.81,3.36,Bacterial Pustule,,
2024,38,16-09-2024 to 22-09-2024,3,Indore,Punjab1,0,31.51,22.94,94.14,57,2,11.18,2.46,Bacterial Pustule,,
2024,39,23-09-2024 to 29-09-2024,4,Indore,Punjab1,0,29.52,23.33,96.71,71.29,7,96.52,1.48,Bacterial Pustule,,
2024,40,30-09-2024 to 06-10-2024,5,Indore,Punjab1,0,32.62,23.25,92.71,48.29,0,0,1.72,Bacterial Pustule,,
2024,34,19-08-2024 to 25-08-2024,1,Indore,Punjab1,0,27.94,23.49,97.29,80.14,5,128.78,1.93,Anthracnose,,
2024,35,26-08-2024 to 01-09-2024,2,Indore,Punjab1,0,28.81,22.94,94.43,71.43,4,58.93,2.96,Anthracnose,,
2024,36,02-09-2024 to 08-09-2024,3,Indore,Punjab1,0,26.67,23.33,95,89,1,3.05,2.75,Anthracnose,,
2024,37,09-09-2024 to 15-09-2024,4,Indore,Punjab1,0,28.73,22.22,94.86,66.14,1,3.81,3.36,Anthracnose,,
2024,38,16-09-2024 to 22-09-2024,5,Indore,Punjab1,6.52,31.51,22.94,94.14,57,2,11.18,2.46,Anthracnose,,
2024,39,23-09-2024 to 29-09-2024,6,Indore,Punjab1,22.67,29.52,23.33,96.71,71.29,7,96.52,1.48,Anthracnose,,
2024,40,30-09-2024 to 06-10-2024,7,Indore,Punjab1,32.91,32.62,23.25,92.71,48.29,0,0,1.72,Anthracnose,,
2021,33,13-08-2021 to 19-08-2021,8,Indore,PK -472,11.11,33.4,21.2,84.3,73.7,3,83.2,0.9,Anthracnose,,
2021,34,20-08-2021 to 26-08-2021,9,Indore,PK -472,16.11,33.2,21,91.4,74.9,2,10.6,0.75,Anthracnose,,
2021,35,27-08-2021 to 02-09-2021,10,Indore,PK -472,22.23,23.5,15.1,63.1,59,3,74.8,0.2,Anthracnose,,
2021,36,03-09-2021 to 09-09-2021,11,Indore,PK -472,25.23,32,20.7,93.7,82.3,6,213.4,,Anthracnose,,
2021,37,10-09-2021 to 16-09-2021,12,Indore,PK -472,25.23,31,21,90.9,83,4,63.2,0.73,Anthracnose,,
2021,38,17-09-2021 to 23-09-2021,13,Indore,PK -472,25.23,31.4,20.7,93.1,77.6,2,12.8,0.94,Anthracnose,,
2021,39,24-09-2021 to 30-09-2021,14,Indore,PK -472,27.32,31.7,20.6,95.4,90,4,77.2,0.5,Anthracnose,,
2021,40,01-10-2021 to 07-10-2021,15,Indore,PK -472,29.66,33.2,20.6,92,82,3,114.4,,Anthracnose,,
2021,36,03-09-2021 to 09-09-2021,11,Indore,PK -472,0,32,20.7,93.7,82.3,6,213.4,,Charcoal Rot,,
2021,37,10-09-2021 to 16-09-2021,12,Indore,PK -472,0,31,21,90.9,83,4,63.2,0.73,Charcoal Rot,,
2021,38,17-09-2021 to 23-09-2021,13,Indore,PK -472,65.23,31.4,20.7,93.1,77.6,2,12.8,0.94,Charcoal Rot,,
2021,39,24-09-2021 to 30-09-2021,14,Indore,PK -472,27.32,31.7,20.6,95.4,90,4,77.2,0.5,Charcoal Rot,,
2021,40,01-10-2021 to 07-10-2021,15,Indore,PK -472,29.66,33.2,20.6,92,82,3,114.4,,Charcoal Rot,,
2022,35,27-08-2022 to 02-09-2022,8,Indore,PK -472,0,29.43,22.71,87.14,84.14,0,10.49,1.37,Anthracnose,,
2022,36,03-09-2022 to 09-09-2022,9,Indore,PK -472,0,30.43,22.86,87.71,84.14,3,2.44,1.53,Anthracnose,,
2022,37,10-09-2022 to 16-09-2022,10,Indore,PK -472,3,29.86,23.43,90.86,86.29,2,22.7,2.69,Anthracnose,,
2022,38,17-09-2022 to 23-09-2022,11,Indore,PK -472,10.26,29.79,22.14,91,83,3,2.43,3.33,Anthracnose,,
2022,39,24-09-2022 to 30-09-2022,12,Indore,PK -472,32.29,30,21.57,87.71,86.71,6,0.16,1.69,Anthracnose,,
2022,40,01-10-2022 to 07-10-2022,13,Indore,PK -472,22.32,31.14,22.14,88.29,87.14,4,5.33,2.2,Anthracnose,,
2022,41,08-10-2022 to 16-10-2022,14,Indore,PK -472,39.17,28.86,20.86,86.43,83.29,2,3.47,1.72,Anthracnose,,
2022,35,27-08-2022 to 02-09-2022,8,Indore,PK -472,0,29.43,22.71,87.14,84.14,4,10.49,1.37,Rhizoctonia Aerial Blight,,
2022,36,03-09-2022 to 09-09-2022,9,Indore,PK -472,0,30.43,22.86,87.71,84.14,3,2.44,1.53,Rhizoctonia Aerial Blight,,
2022,37,10-09-2022 to 16-09-2022,10,Indore,PK -472,3,29.86,23.43,90.86,86.29,6,22.7,2.69,Rhizoctonia Aerial Blight,,
2022,38,17-09-2022 to 23-09-2022,11,Indore,PK -472,41,29.79,22.14,91,83,4,2.43,3.33,Rhizoctonia Aerial Blight,,
2022,39,24-09-2022 to 30-09-2022,12,Indore,PK -472,48.6,30,21.57,87.71,86.71,2,0.16,1.69,Rhizoctonia Aerial Blight,,
2022,40,01-10-2022 to 07-10-2022,13,Indore,PK -472,50.02,31.14,22.14,88.29,87.14,4,5.33,2.2,Rhizoctonia Aerial Blight,,
2022,41,08-10-2022 to 16-10-2022,14,Indore,PK -472,58.01,28.86,20.86,86.43,83.29,3,3.47,1.72,Rhizoctonia Aerial Blight,,
2023,35,27-08-2023 to 02-09-2023,1,Indore,PK -472,0,29.57,22.71,90.23,83.51,0,0,0.56,Rhizoctonia Aerial Blight,,
2023,36,03-09-2023 to 09-09-2023,2,Indore,PK -472,4.43,30.14,23.86,20.64,20.64,3,20.64,0.25,Rhizoctonia Aerial Blight,,
2023,37,10-09-2023 to 16-09-2023,3,Indore,PK -472,13.7,26.43,22.71,29.7,29.7,3,29.7,1.21,Rhizoctonia Aerial Blight,,
2023,38,17-09-2023 to 23-09-2023,4,Indore,PK -472,19.18,27.14,22,91.91,82,4,27.6,0.04,Rhizoctonia Aerial Blight,,
2023,39,24-09-2023 to 30-09-2023,5,Indore,PK -472,21.45,31.57,22.29,91.59,83.7,1,1.2,0.04,Rhizoctonia Aerial Blight,,
2023,36,03-09-2023 to 09-09-2023,6,Indore,PK -472,8.31,30.14,23.86,20.64,20.64,3,20.64,0.25,Anthracnose,,
2023,37,10-09-2023 to 16-09-2023,7,Indore,PK -472,11.48,26.43,22.71,29.7,29.7,3,29.7,1.21,Anthracnose,,
2023,38,17-09-2023 to 23-09-2023,8,Indore,PK -472,16.74,27.14,22,91.91,82,4,27.6,0.04,Anthracnose,,
2023,39,24-09-2023 to 03-09-2023,9,Indore,PK -472,0,31.57,22.29,91.59,83.7,1,1.2,0.04,Anthracnose,,
2024,34,19-08-2024 to 25-08-2024,1,Indore,PK -472,0,27.94,23.49,97.29,80.14,5,128.78,1.93,Rhizoctonia Aerial Blight,,
2024,35,26-08-2024 to 01-09-2024,2,Indore,PK -472,0,28.81,22.94,94.43,71.43,4,58.93,2.96,Rhizoctonia Aerial Blight,,
2024,36,02-09-2024 to 08-09-2024,3,Indore,PK -472,3.11,26.67,23.33,95,89,1,3.05,2.75,Rhizoctonia Aerial Blight,,
2024,37,09-09-2024 to 15-09-2024,4,Indore,PK -472,13.34,28.73,22.22,94.86,66.14,1,3.81,3.36,Rhizoctonia Aerial Blight,,
2024,38,16-09-2024 to 22-09-2024,5,Indore,PK -472,21.87,31.51,22.94,94.14,57,2,11.18,2.46,Rhizoctonia Aerial Blight,,
2024,39,23-09-2024 to 29-09-2024,6,Indore,PK -472,36.41,29.52,23.33,96.71,71.29,7,96.52,1.48,Rhizoctonia Aerial Blight,,
2024,40,30-09-2024 to 06-10-2024,7,Indore,PK -472,43.6,32.62,23.25,92.71,48.29,0,0,1.72,Rhizoctonia Aerial Blight,,
2024,36,02-09-2024 to 08-09-2024,1,Indore,PK -472,0,26.67,23.33,95,89,1,3.05,2.75,Bacterial Pustule,,
2024,37,09-09-2024 to 15-09-2024,2,Indore,PK -472,0,28.73,22.22,94.86,66.14,1,3.81,3.36,Bacterial Pustule,,
2024,38,16-09-2024 to 22-09-2024,3,Indore,PK -472,0,31.51,22.94,94.14,57,2,11.18,2.46,Bacterial Pustule,,
2024,39,23-09-2024 to 29-09-2024,4,Indore,PK -472,0,29.52,23.33,96.71,71.29,7,96.52,1.48,Bacterial Pustule,,
2024,40,30-09-2024 to 06-10-2024,5,Indore,PK -472,0,32.62,23.25,92.71,48.29,0,0,1.72,Bacterial Pustule,,
2024,34,19-08-2024 to 25-08-2024,1,Indore,PK -472,0,27.94,23.49,97.29,80.14,5,128.78,1.93,Anthracnose,,
2024,35,26-08-2024 to 01-09-2024,2,Indore,PK -472,0,28.81,22.94,94.43,71.43,4,58.93,2.96,Anthracnose,,
2024,36,02-09-2024 to 08-09-2024,3,Indore,PK -472,0,26.67,23.33,95,89,1,3.05,2.75,Anthracnose,,
2024,37,09-09-2024 to 15-09-2024,4,Indore,PK -472,0,28.73,22.22,94.86,66.14,1,3.81,3.36,Anthracnose,,
2024,38,16-09-2024 to 22-09-2024,5,Indore,PK -472,0,31.51,22.94,94.14,57,2,11.18,2.46,Anthracnose,,
2024,39,23-09-2024 to 29-09-2024,6,Indore,PK -472,6.05,29.52,23.33,96.71,71.29,7,96.52,1.48,Anthracnose,,
2024,40,30-09-2024 to 06-10-2024,7,Indore,PK -472,10.95,32.62,23.25,92.71,48.29,0,0,1.72,Anthracnose,,
2021,33,13-08-2021 to 19-08-2021,8,Indore,Monetta,11.11,33.4,21.2,84.3,73.7,3,83.2,0.9,Anthracnose,,
2021,34,20-08-2021 to 26-08-2021,9,Indore,Monetta,16.11,33.2,21,91.4,74.9,2,10.6,0.75,Anthracnose,,
2021,35,27-08-2021 to 02-09-2021,10,Indore,Monetta,22.23,23.5,15.1,63.1,59,3,74.8,0.2,Anthracnose,,
2021,36,03-09-2021 to 09-09-2021,11,Indore,Monetta,25.23,32,20.7,93.7,82.3,6,213.4,,Anthracnose,,
2021,37,10-09-2021 to 16-09-2021,12,Indore,Monetta,25.23,31,21,90.9,83,4,63.2,0.73,Anthracnose,,
2021,38,17-09-2021 to 23-09-2021,13,Indore,Monetta,27.66,31.4,20.7,93.1,77.6,2,12.8,0.94,Anthracnose,,
2021,39,24-09-2021 to 30-09-2021,14,Indore,Monetta,29.66,31.7,20.6,95.4,90,4,77.2,0.5,Anthracnose,,
2021,40,01-10-2021 to 07-10-2021,15,Indore,Monetta,29.66,33.2,20.6,92,82,3,114.4,,Anthracnose,,
2021,36,03-09-2021 to 09-09-2021,11,Indore,Monetta,0,32,20.7,93.7,82.3,6,213.4,,Charcoal Rot,,
2021,37,10-09-2021 to 16-09-2021,12,Indore,Monetta,0,31,21,90.9,83,4,63.2,0.73,Charcoal Rot,,
2021,38,17-09-2021 to 23-09-2021,13,Indore,Monetta,22.66,31.4,20.7,93.1,77.6,2,12.8,0.94,Charcoal Rot,,
2021,39,24-09-2021 to 30-09-2021,14,Indore,Monetta,25.23,31.7,20.6,95.4,90,4,77.2,0.5,Charcoal Rot,,
2021,40,01-10-2021 to 07-10-2021,15,Indore,Monetta,25.23,33.2,20.6,92,82,3,114.4,,Charcoal Rot,,
2022,35,27-08-2022 to 02-09-2022,8,Indore,Monetta,0,29.43,22.71,87.14,84.14,0,10.49,1.37,Anthracnose,,
2022,36,03-09-2022 to 09-09-2022,9,Indore,Monetta,0,30.43,22.86,87.71,84.14,3,2.44,1.53,Anthracnose,,
2022,37,10-09-2022 to 16-09-2022,10,Indore,Monetta,6.5,29.86,23.43,90.86,86.29,2,22.7,2.69,Anthracnose,,
2022,38,17-09-2022 to 23-09-2022,11,Indore,Monetta,18.7,29.79,22.14,91,83,3,2.43,3.33,Anthracnose,,
2022,39,24-09-2022 to 30-09-2022,12,Indore,Monetta,18.49,30,21.57,87.71,86.71,6,0.16,1.69,Anthracnose,,
2022,40,01-10-2022 to 07-10-2022,13,Indore,Monetta,34.11,31.14,22.14,88.29,87.14,4,5.33,2.2,Anthracnose,,
2022,41,08-10-2022 to 16-10-2022,14,Indore,Monetta,60.94,28.86,20.86,86.43,83.29,2,3.47,1.72,Anthracnose,,
2022,35,27-08-2022 to 02-09-2022,8,Indore,Monetta,0,29.43,22.71,87.14,84.14,4,10.49,1.37,Rhizoctonia Aerial Blight,,
2022,36,03-09-2022 to 09-09-2022,9,Indore,Monetta,0,30.43,22.86,87.71,84.14,3,2.44,1.53,Rhizoctonia Aerial Blight,,
2022,37,10-09-2022 to 16-09-2022,10,Indore,Monetta,6.5,29.86,23.43,90.86,86.29,6,22.7,2.69,Rhizoctonia Aerial Blight,,
2022,38,17-09-2022 to 23-09-2022,11,Indore,Monetta,35.22,29.79,22.14,91,83,4,2.43,3.33,Rhizoctonia Aerial Blight,,
2022,39,24-09-2022 to 30-09-2022,12,Indore,Monetta,38.5,30,21.57,87.71,86.71,2,0.16,1.69,Rhizoctonia Aerial Blight,,
2022,40,01-10-2022 to 07-10-2022,13,Indore,Monetta,45.59,31.14,22.14,88.29,87.14,4,5.33,2.2,Rhizoctonia Aerial Blight,,
2022,41,08-10-2022 to 16-10-2022,14,Indore,Monetta,56.83,28.86,20.86,86.43,83.29,3,3.47,1.72,Rhizoctonia Aerial Blight,,
2023,35,27-08-2023 to 02-09-2023,1,Indore,Monetta,1.28,29.57,22.71,90.23,83.51,0,0,0.56,Rhizoctonia Aerial Blight,,
2023,36,03-09-2023 to 09-09-2023,2,Indore,Monetta,9.57,30.14,23.86,20.64,20.64,3,20.64,0.25,Rhizoctonia Aerial Blight,,
2023,37,10-09-2023 to 16-09-2023,3,Indore,Monetta,13.25,26.43,22.71,29.7,29.7,3,29.7,1.21,Rhizoctonia Aerial Blight,,
2023,38,17-09-2023 to 23-09-2023,4,Indore,Monetta,21.88,27.14,22,91.91,82,4,27.6,0.04,Rhizoctonia Aerial Blight,,
2023,39,24-09-2023 to 30-09-2023,5,Indore,Monetta,27.37,31.57,22.29,91.59,83.7,1,1.2,0.04,Rhizoctonia Aerial Blight,,
2023,36,03-09-2023 to 09-09-2023,6,Indore,Monetta,5.21,30.14,23.86,20.64,20.64,3,20.64,0.25,Anthracnose,,
2023,37,10-09-2023 to 16-09-2023,7,Indore,Monetta,11.24,26.43,22.71,29.7,29.7,3,29.7,1.21,Anthracnose,,
2023,38,17-09-2023 to 23-09-2023,8,Indore,Monetta,15.28,27.14,22,91.91,82,4,27.6,0.04,Anthracnose,,
2023,39,24-09-2023 to 03-09-2023,9,Indore,Monetta,19.87,31.57,22.29,91.59,83.7,1,1.2,0.04,Anthracnose,,
2024,34,19-08-2024 to 25-08-2024,1,Indore,Monetta,0,27.94,23.49,97.29,80.14,5,128.78,1.93,Rhizoctonia Aerial Blight,,
2024,35,26-08-2024 to 01-09-2024,2,Indore,Monetta,0,28.81,22.94,94.43,71.43,4,58.93,2.96,Rhizoctonia Aerial Blight,,
2024,36,02-09-2024 to 08-09-2024,3,Indore,Monetta,7.98,26.67,23.33,95,89,1,3.05,2.75,Rhizoctonia Aerial Blight,,
2024,37,09-09-2024 to 15-09-2024,4,Indore,Monetta,12.33,28.73,22.22,94.86,66.14,1,3.81,3.36,Rhizoctonia Aerial Blight,,
2024,38,16-09-2024 to 22-09-2024,5,Indore,Monetta,28.12,31.51,22.94,94.14,57,2,11.18,2.46,Rhizoctonia Aerial Blight,,
2024,39,23-09-2024 to 29-09-2024,6,Indore,Monetta,39.28,29.52,23.33,96.71,71.29,7,96.52,1.48,Rhizoctonia Aerial Blight,,
2024,40,30-09-2024 to 06-10-2024,7,Indore,Monetta,48.66,32.62,23.25,92.71,48.29,0,0,1.72,Rhizoctonia Aerial Blight,,
2024,36,02-09-2024 to 08-09-2024,1,Indore,Monetta,4.11,26.67,23.33,95,89,1,3.05,2.75,Bacterial Pustule,,
2024,37,09-09-2024 to 15-09-2024,2,Indore,Monetta,15.89,28.73,22.22,94.86,66.14,1,3.81,3.36,Bacterial Pustule,,
2024,38,16-09-2024 to 22-09-2024,3,Indore,Monetta,22.37,31.51,22.94,94.14,57,2,11.18,2.46,Bacterial Pustule,,
2024,39,23-09-2024 to 29-09-2024,4,Indore,Monetta,35.26,29.52,23.33,96.71,71.29,7,96.52,1.48,Bacterial Pustule,,
2024,40,30-09-2024 to 06-10-2024,5,Indore,Monetta,47.55,32.62,23.25,92.71,48.29,0,0,1.72,Bacterial Pustule,,
2024,34,19-08-2024 to 25-08-2024,1,Indore,Monetta,0,27.94,23.49,97.29,80.14,5,128.78,1.93,Anthracnose,,
2024,35,26-08-2024 to 01-09-2024,2,Indore,Monetta,0,28.81,22.94,94.43,71.43,4,58.93,2.96,Anthracnose,,
2024,36,02-09-2024 to 08-09-2024,3,Indore,Monetta,5.36,26.67,23.33,95,89,1,3.05,2.75,Anthracnose,,
2024,37,09-09-2024 to 15-09-2024,4,Indore,Monetta,16.47,28.73,22.22,94.86,66.14,1,3.81,3.36,Anthracnose,,
2024,38,16-09-2024 to 22-09-2024,5,Indore,Monetta,26.13,31.51,22.94,94.14,57,2,11.18,2.46,Anthracnose,,
2024,39,23-09-2024 to 29-09-2024,6,Indore,Monetta,37.27,29.52,23.33,96.71,71.29,7,96.52,1.48,Anthracnose,,
2024,40,30-09-2024 to 06-10-2024,7,Indore,Monetta,46.96,32.62,23.25,92.71,48.29,0,0,1.72,Anthracnose,,
2021,33,13-08-2021 to 19-08-2021,8,Indore,NRC-7,11.11,33.4,21.2,84.3,73.7,3,83.2,0.9,Anthracnose,,
2021,34,20-08-2021 to 26-08-2021,9,Indore,NRC-7,16.11,33.2,21,91.4,74.9,2,10.6,0.75,Anthracnose,,
2021,35,27-08-2021 to 02-09-2021,10,Indore,NRC-7,22.23,23.5,15.1,63.1,59,3,74.8,0.2,Anthracnose,,
2021,36,03-09-2021 to 09-09-2021,11,Indore,NRC-7,22.23,32,20.7,93.7,82.3,6,213.4,,Anthracnose,,
2021,37,10-09-2021 to 16-09-2021,12,Indore,NRC-7,22.23,31,21,90.9,83,4,63.2,0.73,Anthracnose,,
2021,38,17-09-2021 to 23-09-2021,13,Indore,NRC-7,25.23,31.4,20.7,93.1,77.6,2,12.8,0.94,Anthracnose,,
2021,39,24-09-2021 to 30-09-2021,14,Indore,NRC-7,27.32,31.7,20.6,95.4,90,4,77.2,0.5,Anthracnose,,
2021,40,01-10-2021 to 07-10-2021,15,Indore,NRC-7,29.66,33.2,20.6,92,82,3,114.4,,Anthracnose,,
2021,36,03-09-2021 to 09-09-2021,11,Indore,NRC-7,12.12,32,20.7,93.7,82.3,6,213.4,,Charcoal Rot,,
2021,37,10-09-2021 to 16-09-2021,12,Indore,NRC-7,28.32,31,21,90.9,83,4,63.2,0.73,Charcoal Rot,,
2021,38,17-09-2021 to 23-09-2021,13,Indore,NRC-7,39.66,31.4,20.7,93.1,77.6,2,12.8,0.94,Charcoal Rot,,
2021,39,24-09-2021 to 30-09-2021,14,Indore,NRC-7,47.56,31.7,20.6,95.4,90,4,77.2,0.5,Charcoal Rot,,
2021,40,01-10-2021 to 07-10-2021,15,Indore,NRC-7,69.66,33.2,20.6,92,82,3,114.4,,Charcoal Rot,,
2022,35,27-08-2022 to 02-09-2022,8,Indore,NRC-7,0,29.43,22.71,87.14,84.14,3,10.49,1.37,Anthracnose,,
2022,36,03-09-2022 to 09-09-2022,9,Indore,NRC-7,0,30.43,22.86,87.71,84.14,2,2.44,1.53,Anthracnose,,
